log_id,employee_id,department,timestamp,date,hour,day_of_week,is_weekend,is_after_hours,resource_type,sensitivity_level,action,location,download_size_mb,session_duration_min,access_failed,ip_address,device_type,vpn_used,rule_score,final_risk_score,risk_level,anomaly_score,is_anomaly
LOG1008833,EMP1063,Engineering,2024-05-17 16:12:07,2024-05-17,16,Friday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,1.92,71,False,19.186.66.46,Desktop,False,45,30.35,Medium,8.51,False
LOG1008834,EMP1013,HR,2024-02-05 07:49:24,2024-02-05,7,Monday,False,True,Executive_Email,Highly Confidential,EDIT,Home,0.0,65,False,70.117.116.105,Laptop,False,66,28.82,Low,0.0,False
LOG1008835,EMP1066,Operations,2024-10-30 16:19:12,2024-10-30,16,Wednesday,False,False,Financial_Report,Confidential,VIEW,VPN,0.0,75,False,31.11.233.80,Laptop,True,28,31.8,Medium,8.51,False
LOG1008836,EMP1047,Engineering,2024-11-27 13:32:43,2024-11-27,13,Wednesday,False,False,IP_Document,Confidential,EDIT,Office,0.0,6,False,50.141.27.102,Desktop,False,28,34.95,Medium,17.69,False
LOG1008837,EMP1062,Operations,2024-07-04 12:50:37,2024-07-04,12,Thursday,False,False,Salary_Data,Highly Confidential,DOWNLOAD,Unknown,8.16,118,False,40.242.106.39,Laptop,False,67,33.66,Medium,8.89,False
LOG1008838,EMP1097,Finance,2024-08-28 13:14:07,2024-08-28,13,Wednesday,False,False,Source_Code,Internal,SHARE,Office,0.94,9,False,121.242.219.66,Desktop,False,30,38.99,Medium,23.27,False
LOG1008839,EMP1127,Sales,2024-12-14 15:07:37,2024-12-14,15,Saturday,True,False,HR_Database,Highly Confidential,DOWNLOAD,Home,8.68,47,False,60.216.220.223,Desktop,False,68,38.23,Medium,24.94,False
LOG1008840,EMP1132,Operations,2024-09-22 09:01:49,2024-09-22,9,Sunday,True,False,Executive_Email,Highly Confidential,DOWNLOAD,Home,13.32,67,False,168.216.24.234,Laptop,False,76,37.9,Medium,30.24,False
LOG1008841,EMP1136,IT,2024-04-27 10:24:17,2024-04-27,10,Saturday,True,False,Legal_Document,Confidential,VIEW,Office,0.0,68,False,203.87.153.96,Laptop,False,38,32.26,Medium,14.93,False
LOG1008842,EMP1089,Legal,2024-10-11 14:36:40,2024-10-11,14,Friday,False,False,Employee_Records,Highly Confidential,DOWNLOAD,Office,32.14,80,False,84.139.139.94,Laptop,False,53,32.58,Medium,7.33,False
LOG1008843,EMP1030,Finance,2024-09-15 09:18:30,2024-09-15,9,Sunday,True,False,Financial_Report,Confidential,VIEW,Home,0.0,37,False,126.118.97.117,Mobile,False,46,38.77,Medium,21.07,False
LOG1008844,EMP1069,Sales,2024-10-10 12:45:03,2024-10-10,12,Thursday,False,False,Financial_Report,Confidential,DOWNLOAD,Office,3.02,17,False,178.41.251.138,Desktop,False,35,34.78,Medium,15.28,False
LOG1008845,EMP1015,Sales,2024-04-23 07:35:29,2024-04-23,7,Tuesday,False,True,Product_Roadmap,Confidential,VIEW,VPN,0.0,67,False,210.86.136.117,Mobile,True,48,28.93,Low,2.89,False
LOG1008846,EMP1074,Finance,2024-08-01 07:19:19,2024-08-01,7,Thursday,False,True,Security_Config,Highly Confidential,DELETE,Unknown,0.0,93,False,109.45.77.106,Desktop,False,97,30.97,Medium,11.96,False
LOG1008847,EMP1043,Sales,2024-12-22 14:42:48,2024-12-22,14,Sunday,True,False,Product_Roadmap,Confidential,EDIT,Home,0.0,76,False,210.240.193.71,Laptop,False,51,33.55,Medium,15.85,False
LOG1008848,EMP1079,Finance,2024-06-20 08:31:25,2024-06-20,8,Thursday,False,True,Legal_Document,Confidential,VIEW,VPN,0.0,79,False,221.63.95.13,Laptop,True,48,34.38,Medium,11.75,False
LOG1008849,EMP1057,Finance,2024-08-21 11:36:28,2024-08-21,11,Wednesday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,Office,11.96,85,False,78.95.155.45,Laptop,False,53,40.63,Medium,22.64,False
LOG1008850,EMP1062,Operations,2024-02-12 12:19:56,2024-02-12,12,Monday,False,False,HR_Database,Highly Confidential,VIEW,Home,0.0,48,False,116.135.143.59,Laptop,False,41,33.66,Medium,8.89,False
LOG1008851,EMP1046,Engineering,2024-12-26 06:52:12,2024-12-26,6,Thursday,False,True,Merger_Document,Highly Confidential,SHARE,Proxy,48.72,1,False,173.84.231.55,Mobile,False,100,96.67,Critical,98.92,True
LOG1008852,EMP1029,Sales,2024-06-12 04:22:27,2024-06-12,4,Wednesday,False,True,IP_Document,Confidential,VIEW,Office,0.0,1,False,102.119.30.59,Desktop,False,43,43.47,Medium,28.85,False
LOG1008853,EMP1096,Engineering,2024-05-31 12:02:16,2024-05-31,12,Friday,False,False,Internal_Wiki,Internal,DELETE,Home,0.0,51,False,116.198.23.167,Desktop,False,43,32.16,Medium,12.57,False
LOG1008854,EMP1063,Engineering,2024-08-04 09:21:02,2024-08-04,9,Sunday,True,False,Financial_Report,Confidential,VIEW,Office,0.0,28,False,218.150.226.85,Laptop,False,38,30.35,Medium,8.51,False
LOG1008855,EMP1047,Engineering,2024-04-30 07:26:15,2024-04-30,7,Tuesday,False,True,Executive_Email,Highly Confidential,DOWNLOAD,Home,7.56,26,False,46.73.83.148,Desktop,False,73,34.95,Medium,17.69,False
LOG1008856,EMP1000,Engineering,2024-10-14 01:14:30,2024-10-14,1,Monday,False,True,Customer_Data,Confidential,VIEW,Office,0.0,4,False,4.72.33.222,Desktop,False,43,47.24,Medium,35.71,True
LOG1008857,EMP1037,Engineering,2024-07-11 23:02:37,2024-07-11,23,Thursday,False,True,IP_Document,Confidential,SHARE,Home,9.76,22,False,129.216.92.252,Laptop,False,68,40.95,Medium,22.43,False
LOG1008858,EMP1049,Sales,2024-11-16 10:17:36,2024-11-16,10,Saturday,True,False,Product_Roadmap,Confidential,VIEW,Office,0.0,10,False,67.21.224.119,Desktop,False,38,34.64,Medium,11.75,False
LOG1008859,EMP1135,Operations,2024-07-30 15:39:11,2024-07-30,15,Tuesday,False,False,Employee_Records,Highly Confidential,VIEW,Home,0.0,66,False,69.211.184.21,Mobile,False,41,30.39,Medium,2.27,False
LOG1008860,EMP1093,Operations,2024-09-29 03:28:05,2024-09-29,3,Sunday,True,True,HR_Database,Highly Confidential,VIEW,Home,0.0,46,False,87.95.128.28,Laptop,False,76,48.28,Medium,34.13,True
LOG1008861,EMP1051,HR,2024-10-26 23:36:41,2024-10-26,23,Saturday,True,True,Salary_Data,Highly Confidential,COPY,Proxy,44.33,1,False,48.79.184.239,Laptop,False,100,96.46,Critical,97.79,True
LOG1008862,EMP1085,Sales,2024-12-09 09:36:44,2024-12-09,9,Monday,False,False,Product_Roadmap,Confidential,VIEW,Office,0.0,47,False,45.57.242.211,Laptop,False,23,41.95,Medium,22.45,False
LOG1008863,EMP1049,Sales,2024-05-17 13:14:20,2024-05-17,13,Friday,False,False,Customer_Data,Confidential,DOWNLOAD,Office,1.02,61,False,195.148.67.203,Laptop,False,35,34.64,Medium,11.75,False
LOG1008864,EMP1099,Engineering,2024-09-17 10:23:37,2024-09-17,10,Tuesday,False,False,Employee_Records,Highly Confidential,DOWNLOAD,VPN,25.39,58,True,55.134.17.64,Mobile,True,68,35.58,Medium,19.05,False
LOG1008865,EMP1030,Finance,2024-11-17 15:11:23,2024-11-17,15,Sunday,True,False,Executive_Email,Highly Confidential,VIEW,Office,0.0,28,False,32.22.124.36,Desktop,False,48,38.77,Medium,21.07,False
LOG1008866,EMP1103,Engineering,2024-07-25 10:07:10,2024-07-25,10,Thursday,False,False,Security_Config,Highly Confidential,EDIT,Office,0.0,92,False,11.180.180.103,Mobile,False,38,30.11,Medium,3.66,False
LOG1008867,EMP1129,Engineering,2024-02-03 09:10:29,2024-02-03,9,Saturday,True,False,Product_Roadmap,Confidential,DOWNLOAD,Office,22.44,110,False,157.159.54.145,Laptop,False,58,29.11,Low,3.72,False
LOG1008868,EMP1112,Operations,2024-08-28 16:27:19,2024-08-28,16,Wednesday,False,False,Customer_Data,Confidential,VIEW,VPN,0.0,49,False,51.42.238.17,Laptop,True,28,38.34,Medium,27.8,False
LOG1008869,EMP1072,Engineering,2024-12-19 12:05:54,2024-12-19,12,Thursday,False,False,Executive_Email,Highly Confidential,EDIT,VPN,0.0,80,False,144.149.196.23,Desktop,True,43,39.33,Medium,30.0,False
LOG1008870,EMP1136,IT,2024-06-11 12:39:18,2024-06-11,12,Tuesday,False,False,Meeting_Notes,Internal,VIEW,Office,0.0,66,False,59.101.146.186,Laptop,False,13,32.26,Medium,14.93,False
LOG1008871,EMP1126,Operations,2024-03-05 22:33:39,2024-03-05,22,Tuesday,False,True,Internal_Wiki,Internal,VIEW,Office,0.0,1,False,57.217.137.199,Laptop,False,33,35.09,Medium,9.22,False
LOG1008872,EMP1116,Engineering,2024-07-03 14:35:53,2024-07-03,14,Wednesday,False,False,Merger_Document,Highly Confidential,VIEW,Office,0.0,51,False,194.131.9.234,Mobile,False,33,29.23,Low,7.28,False
LOG1008873,EMP1004,Operations,2024-10-03 08:48:21,2024-10-03,8,Thursday,False,True,Merger_Document,Highly Confidential,VIEW,VPN,0.0,42,False,159.38.41.63,Mobile,True,58,33.45,Medium,11.15,False
LOG1008874,EMP1042,Operations,2024-08-01 08:25:22,2024-08-01,8,Thursday,False,True,Meeting_Notes,Internal,VIEW,Home,0.0,41,False,120.65.83.23,Desktop,False,41,33.45,Medium,12.26,False
LOG1008875,EMP1029,Sales,2024-11-05 13:18:26,2024-11-05,13,Tuesday,False,False,Salary_Data,Highly Confidential,VIEW,VPN,0.0,47,False,5.124.94.97,Desktop,True,38,43.47,Medium,28.85,False
LOG1008876,EMP1005,Engineering,2024-04-18 09:27:15,2024-04-18,9,Thursday,False,False,Legal_Document,Confidential,VIEW,Office,0.0,39,False,53.211.209.123,Desktop,False,23,34.61,Medium,17.92,False
LOG1008877,EMP1057,Finance,2024-01-10 08:21:48,2024-01-10,8,Wednesday,False,True,Legal_Document,Confidential,VIEW,Home,0.0,50,False,104.189.215.176,Desktop,False,51,40.63,Medium,22.64,False
LOG1008878,EMP1129,Engineering,2024-03-10 13:55:57,2024-03-10,13,Sunday,True,False,Meeting_Notes,Internal,COPY,Home,6.91,70,False,202.158.80.157,Unknown,False,51,29.11,Low,3.72,False
LOG1008879,EMP1070,Sales,2024-05-16 20:14:19,2024-05-16,20,Thursday,False,True,IP_Document,Confidential,VIEW,Office,0.0,31,False,99.75.125.126,Laptop,False,43,32.63,Medium,8.3,False
LOG1008880,EMP1108,IT,2024-11-06 09:16:50,2024-11-06,9,Wednesday,False,False,HR_Database,Highly Confidential,DOWNLOAD,Home,31.38,72,False,1.233.46.41,Laptop,False,61,34.41,Medium,16.83,False
LOG1008881,EMP1004,Operations,2024-09-27 08:19:39,2024-09-27,8,Friday,False,True,HR_Database,Highly Confidential,VIEW,Foreign_IP,0.0,60,False,223.75.220.248,Laptop,False,88,33.45,Medium,11.15,False
LOG1008882,EMP1121,Sales,2024-07-28 21:25:36,2024-07-28,21,Sunday,True,True,Meeting_Notes,Internal,COPY,VPN,18.5,1,False,133.105.170.81,Laptop,True,76,49.48,Medium,41.22,True
LOG1008883,EMP1008,HR,2024-01-16 18:15:48,2024-01-16,18,Tuesday,False,True,Merger_Document,Highly Confidential,DOWNLOAD,Office,5.55,45,False,79.19.79.29,Laptop,False,65,31.05,Medium,5.94,False
LOG1008884,EMP1064,IT,2024-03-17 17:45:54,2024-03-17,17,Sunday,True,False,Legal_Document,Confidential,DELETE,Office,0.0,74,False,96.184.139.15,Desktop,False,60,36.0,Medium,10.97,False
LOG1008885,EMP1107,Legal,2024-07-16 14:17:37,2024-07-16,14,Tuesday,False,False,Employee_Records,Highly Confidential,SHARE,VPN,6.71,6,False,138.107.90.25,Mobile,True,55,30.81,Medium,8.43,False
LOG1008886,EMP1049,Sales,2024-09-16 17:36:56,2024-09-16,17,Monday,False,False,Legal_Document,Confidential,DELETE,Office,0.0,45,False,65.94.67.70,Laptop,False,45,34.64,Medium,11.75,False
LOG1008887,EMP1010,Sales,2024-03-16 09:56:26,2024-03-16,9,Saturday,True,False,Legal_Document,Confidential,DOWNLOAD,Home,0.35,91,False,47.215.176.194,Desktop,False,58,31.92,Medium,11.63,False
LOG1008888,EMP1071,Engineering,2024-07-20 16:48:43,2024-07-20,16,Saturday,True,False,Internal_Wiki,Internal,VIEW,Office,0.0,92,False,29.51.166.71,Desktop,False,28,28.4,Low,2.12,False
LOG1008889,EMP1068,Sales,2024-08-10 13:42:44,2024-08-10,13,Saturday,True,False,Security_Config,Highly Confidential,VIEW,Office,0.0,5,False,18.227.152.59,Laptop,False,48,37.8,Medium,14.47,False
LOG1008890,EMP1063,Engineering,2024-02-23 14:10:09,2024-02-23,14,Friday,False,False,Customer_Data,Confidential,PRINT,Office,0.0,86,False,209.100.96.160,Desktop,False,32,30.35,Medium,8.51,False
LOG1008891,EMP1121,Sales,2024-12-30 20:03:37,2024-12-30,20,Monday,False,True,Executive_Email,Highly Confidential,EDIT,Office,0.0,1,False,52.187.248.161,Unknown,False,58,49.48,Medium,41.22,True
LOG1008892,EMP1029,Sales,2024-01-31 11:32:26,2024-01-31,11,Wednesday,False,False,Source_Code,Internal,VIEW,Office,0.0,1,False,192.123.180.125,Laptop,False,13,43.47,Medium,28.85,False
LOG1008893,EMP1091,IT,2024-11-07 19:38:46,2024-11-07,19,Thursday,False,True,Employee_Records,Highly Confidential,PRINT,Home,0.0,27,False,48.65.121.128,Laptop,False,70,38.11,Medium,17.49,False
LOG1008894,EMP1110,Engineering,2024-05-16 22:46:59,2024-05-16,22,Thursday,False,True,Customer_Data,Confidential,VIEW,VPN,0.0,33,False,190.116.162.139,Laptop,True,48,30.98,Medium,9.52,False
LOG1008895,EMP1095,Finance,2024-11-01 11:36:42,2024-11-01,11,Friday,False,False,Internal_Wiki,Internal,VIEW,Office,0.0,24,True,64.109.37.108,Desktop,False,23,40.77,Medium,26.04,False
LOG1008896,EMP1075,Engineering,2024-05-31 21:41:49,2024-05-31,21,Friday,False,True,Security_Config,Highly Confidential,DOWNLOAD,Unknown,213.99,1,False,167.169.3.223,Laptop,False,100,97.55,Critical,100.0,True
LOG1008897,EMP1062,Operations,2024-12-17 07:37:54,2024-12-17,7,Tuesday,False,True,Meeting_Notes,Internal,DELETE,VPN,0.0,1,True,148.31.17.2,Desktop,True,70,33.66,Medium,8.89,False
LOG1008898,EMP1011,IT,2024-12-29 18:17:06,2024-12-29,18,Sunday,True,True,Customer_Data,Confidential,DOWNLOAD,Office,3.43,19,False,221.221.70.85,Laptop,False,70,45.18,Medium,31.36,False
LOG1008899,EMP1115,Sales,2024-01-30 07:00:57,2024-01-30,7,Tuesday,False,True,General_File,Public,VIEW,Home,0.0,117,False,152.237.205.112,Laptop,False,33,31.36,Medium,13.96,False
LOG1008900,EMP1011,IT,2024-07-09 00:36:28,2024-07-09,0,Tuesday,False,True,Source_Code,Internal,DOWNLOAD,Office,1.26,1,False,102.9.47.148,Mobile,False,45,45.18,Medium,31.36,False
LOG1008901,EMP1090,Operations,2024-11-18 13:11:07,2024-11-18,13,Monday,False,False,Internal_Wiki,Internal,VIEW,VPN,0.0,109,False,149.48.51.218,Laptop,True,18,30.0,Medium,2.35,False
LOG1008902,EMP1007,Finance,2024-10-02 08:30:48,2024-10-02,8,Wednesday,False,True,Financial_Report,Confidential,VIEW,Office,0.0,12,True,69.211.167.207,Desktop,False,53,33.72,Medium,10.07,False
LOG1008903,EMP1031,Sales,2024-05-19 14:30:20,2024-05-19,14,Sunday,True,False,Legal_Document,Confidential,VIEW,Office,0.0,78,False,132.14.148.82,Mobile,False,38,34.02,Medium,11.41,False
LOG1008904,EMP1111,Finance,2024-12-04 11:57:54,2024-12-04,11,Wednesday,False,False,Security_Config,Highly Confidential,EDIT,Office,0.0,61,False,215.241.62.197,Laptop,False,38,36.19,Medium,16.14,False
LOG1008905,EMP1049,Sales,2024-05-11 09:22:12,2024-05-11,9,Saturday,True,False,Legal_Document,Confidential,DOWNLOAD,Home,19.9,64,False,117.111.165.63,Laptop,False,66,34.64,Medium,11.75,False
LOG1008906,EMP1087,IT,2024-05-27 14:50:26,2024-05-27,14,Monday,False,False,Executive_Email,Highly Confidential,VIEW,Unknown,0.0,10,False,70.37.129.146,Desktop,False,55,35.16,Medium,8.54,False
LOG1008907,EMP1024,Finance,2024-11-18 09:21:30,2024-11-18,9,Monday,False,False,General_File,Public,COPY,VPN,17.62,10,False,39.139.158.189,Desktop,True,33,31.98,Medium,11.53,False
LOG1008908,EMP1031,Sales,2024-10-02 12:54:49,2024-10-02,12,Wednesday,False,False,Source_Code,Internal,VIEW,Office,0.0,5,False,69.179.140.107,Mobile,False,13,34.02,Medium,11.41,False
LOG1008909,EMP1112,Operations,2024-06-13 10:02:15,2024-06-13,10,Thursday,False,False,Financial_Report,Confidential,VIEW,Home,0.0,66,False,105.19.44.185,Mobile,False,31,38.34,Medium,27.8,False
LOG1008910,EMP1082,HR,2024-09-16 12:02:19,2024-09-16,12,Monday,False,False,Legal_Document,Confidential,EDIT,Office,0.0,59,False,110.2.166.245,Laptop,False,28,46.95,Medium,35.0,True
LOG1008911,EMP1105,Sales,2024-09-11 07:36:27,2024-09-11,7,Wednesday,False,True,Internal_Wiki,Internal,VIEW,Office,0.0,96,False,185.39.213.151,Laptop,False,33,33.06,Medium,12.56,False
LOG1008912,EMP1084,Operations,2024-01-29 10:19:24,2024-01-29,10,Monday,False,False,Meeting_Notes,Internal,EDIT,Foreign_IP,0.0,53,False,157.242.80.53,Mobile,False,53,35.78,Medium,21.94,False
LOG1008913,EMP1119,Sales,2024-02-23 08:04:09,2024-02-23,8,Friday,False,True,IP_Document,Confidential,DELETE,Office,0.0,44,False,107.224.22.58,Laptop,False,65,39.52,Medium,16.57,False
LOG1008914,EMP1083,Operations,2024-01-17 14:39:14,2024-01-17,14,Wednesday,False,False,Merger_Document,Highly Confidential,DOWNLOAD,VPN,1.12,47,False,86.16.50.35,Laptop,True,50,34.53,Medium,13.78,False
LOG1008915,EMP1117,Operations,2024-05-09 15:01:09,2024-05-09,15,Thursday,False,False,Meeting_Notes,Internal,VIEW,Home,0.0,34,False,170.182.32.140,Laptop,False,21,32.41,Medium,7.7,False
LOG1008916,EMP1145,Legal,2024-01-20 10:47:55,2024-01-20,10,Saturday,True,False,Executive_Email,Highly Confidential,DOWNLOAD,Office,2.26,65,False,11.49.97.134,Desktop,False,60,34.53,Medium,16.26,False
LOG1008917,EMP1141,HR,2024-10-03 08:49:07,2024-10-03,8,Thursday,False,True,Customer_Data,Confidential,SHARE,Office,26.47,27,False,22.135.66.225,Desktop,False,68,36.17,Medium,21.28,False
LOG1008918,EMP1134,Sales,2024-05-06 10:29:21,2024-05-06,10,Monday,False,False,Internal_Wiki,Internal,EDIT,Office,0.0,89,False,177.115.8.131,Mobile,False,18,41.21,Medium,24.56,False
LOG1008919,EMP1140,Operations,2024-12-19 10:25:55,2024-12-19,10,Thursday,False,False,Executive_Email,Highly Confidential,DOWNLOAD,VPN,15.05,86,False,67.138.228.203,Laptop,True,58,32.6,Medium,6.09,False
LOG1008920,EMP1051,HR,2024-02-24 22:25:12,2024-02-24,22,Saturday,True,True,IP_Document,Confidential,DOWNLOAD,Proxy,40.16,18,False,69.191.156.135,Desktop,False,100,96.46,Critical,97.79,True
LOG1008921,EMP1065,Engineering,2024-12-30 14:21:40,2024-12-30,14,Monday,False,False,Salary_Data,Highly Confidential,VIEW,Office,0.0,11,False,110.161.124.160,Laptop,False,33,36.4,Medium,21.71,False
LOG1008922,EMP1082,HR,2024-02-04 22:53:30,2024-02-04,22,Sunday,True,True,Financial_Report,Confidential,DOWNLOAD,Office,16.21,1,False,87.41.76.40,Laptop,False,78,46.95,Medium,35.0,True
LOG1008923,EMP1050,IT,2024-03-13 07:27:51,2024-03-13,7,Wednesday,False,True,HR_Database,Highly Confidential,EDIT,Home,0.0,1,False,221.72.228.192,Desktop,False,66,39.6,Medium,32.57,True
LOG1008924,EMP1111,Finance,2024-07-14 09:59:36,2024-07-14,9,Sunday,True,False,Merger_Document,Highly Confidential,DOWNLOAD,Foreign_IP,4.93,26,False,157.22.77.137,Desktop,False,95,36.19,Medium,16.14,False
LOG1008925,EMP1011,IT,2024-02-24 15:04:16,2024-02-24,15,Saturday,True,False,IP_Document,Confidential,EDIT,VPN,0.0,21,False,126.125.194.239,Desktop,True,48,45.18,Medium,31.36,False
LOG1008926,EMP1027,Sales,2024-01-09 01:23:35,2024-01-09,1,Tuesday,False,True,Legal_Document,Confidential,VIEW,Office,0.0,12,False,220.133.135.98,Laptop,False,43,29.78,Low,2.97,False
LOG1008927,EMP1032,Sales,2024-07-16 15:12:16,2024-07-16,15,Tuesday,False,False,IP_Document,Confidential,DOWNLOAD,Office,7.93,1,False,102.197.62.196,Desktop,False,35,35.73,Medium,22.71,False
LOG1008928,EMP1028,Engineering,2024-04-10 09:24:14,2024-04-10,9,Wednesday,False,False,HR_Database,Highly Confidential,DOWNLOAD,Home,1.5,29,False,88.31.29.43,Desktop,False,53,29.14,Low,3.02,False
LOG1008929,EMP1081,Engineering,2024-02-05 07:59:34,2024-02-05,7,Monday,False,True,Security_Config,Highly Confidential,DOWNLOAD,Office,9.27,79,False,92.65.92.83,Laptop,False,65,43.49,Medium,23.92,False
LOG1008930,EMP1063,Engineering,2024-05-23 11:56:13,2024-05-23,11,Thursday,False,False,Legal_Document,Confidential,SHARE,Home,44.19,67,False,114.200.126.90,Laptop,False,56,30.35,Medium,8.51,False
LOG1008931,EMP1056,Finance,2024-01-24 21:12:53,2024-01-24,21,Wednesday,False,True,Product_Roadmap,Confidential,DOWNLOAD,Office,3.43,38,False,112.57.123.241,Laptop,False,55,38.44,Medium,26.74,False
LOG1008932,EMP1092,Operations,2024-07-10 07:42:47,2024-07-10,7,Wednesday,False,True,Source_Code,Internal,VIEW,Office,0.0,26,False,18.78.11.89,Laptop,False,33,30.16,Medium,7.28,False
LOG1008933,EMP1096,Engineering,2024-12-11 08:02:54,2024-12-11,8,Wednesday,False,True,Customer_Data,Confidential,DOWNLOAD,Office,4.34,28,False,211.188.192.59,Mobile,False,55,32.16,Medium,12.57,False
LOG1008934,EMP1025,Legal,2024-01-05 13:29:18,2024-01-05,13,Friday,False,False,Source_Code,Internal,DELETE,Home,0.0,52,True,180.11.153.78,Laptop,False,53,36.58,Medium,13.81,False
LOG1008935,EMP1114,Engineering,2024-06-22 08:16:26,2024-06-22,8,Saturday,True,True,Customer_Data,Confidential,EDIT,Office,0.0,72,False,73.33.173.116,Desktop,False,63,32.91,Medium,8.28,False
LOG1008936,EMP1005,Engineering,2024-08-08 08:41:06,2024-08-08,8,Thursday,False,True,Financial_Report,Confidential,SHARE,Office,7.17,62,False,187.149.148.217,Laptop,False,60,34.61,Medium,17.92,False
LOG1008937,EMP1115,Sales,2024-03-29 09:42:28,2024-03-29,9,Friday,False,False,IP_Document,Confidential,VIEW,Home,0.0,1,False,29.155.30.158,Mobile,False,31,31.36,Medium,13.96,False
LOG1008938,EMP1080,IT,2024-07-29 10:37:26,2024-07-29,10,Monday,False,False,Security_Config,Highly Confidential,PRINT,VPN,0.0,44,False,145.37.138.172,Unknown,True,47,41.43,Medium,23.63,False
LOG1008939,EMP1127,Sales,2024-10-15 12:47:44,2024-10-15,12,Tuesday,False,False,Salary_Data,Highly Confidential,PRINT,Office,0.0,50,False,158.183.43.142,Laptop,False,42,38.23,Medium,24.94,False
LOG1008940,EMP1134,Sales,2024-06-06 09:51:42,2024-06-06,9,Thursday,False,False,Product_Roadmap,Confidential,PRINT,Office,0.0,19,False,65.225.147.73,Laptop,False,32,41.21,Medium,24.56,False
LOG1008941,EMP1136,IT,2024-09-05 14:50:52,2024-09-05,14,Thursday,False,False,Security_Config,Highly Confidential,EDIT,Office,0.0,58,False,130.53.184.34,Mobile,False,38,32.26,Medium,14.93,False
LOG1008942,EMP1034,Engineering,2024-04-03 16:53:01,2024-04-03,16,Wednesday,False,False,Financial_Report,Confidential,VIEW,Office,0.0,42,False,47.198.45.109,Laptop,False,23,32.6,Medium,9.0,False
LOG1008943,EMP1016,Sales,2024-08-02 13:35:50,2024-08-02,13,Friday,False,False,Meeting_Notes,Internal,VIEW,Office,0.0,25,False,38.205.197.36,Mobile,False,13,38.65,Medium,23.78,False
LOG1008944,EMP1143,Finance,2024-09-09 12:41:20,2024-09-09,12,Monday,False,False,IP_Document,Confidential,DOWNLOAD,Home,24.61,1,False,114.24.90.196,Laptop,False,51,33.62,Medium,10.65,False
LOG1008945,EMP1059,Engineering,2024-03-15 19:09:36,2024-03-15,19,Friday,False,True,Internal_Wiki,Internal,EDIT,Office,0.0,50,False,74.127.212.103,Desktop,False,38,41.59,Medium,25.83,False
LOG1008946,EMP1107,Legal,2024-06-01 14:17:24,2024-06-01,14,Saturday,True,False,General_File,Public,SHARE,Office,17.47,86,False,84.188.186.163,Laptop,False,45,30.81,Medium,8.43,False
LOG1008947,EMP1037,Engineering,2024-06-29 09:03:09,2024-06-29,9,Saturday,True,False,Meeting_Notes,Internal,DOWNLOAD,Office,32.67,31,False,206.155.92.124,Unknown,False,48,40.95,Medium,22.43,False
LOG1008948,EMP1011,IT,2024-11-04 16:05:41,2024-11-04,16,Monday,False,False,Salary_Data,Highly Confidential,VIEW,VPN,0.0,1,False,179.34.208.127,Laptop,True,38,45.18,Medium,31.36,False
LOG1008949,EMP1036,Engineering,2024-04-19 13:31:28,2024-04-19,13,Friday,False,False,Meeting_Notes,Internal,EDIT,Foreign_IP,0.0,9,False,144.42.149.46,Desktop,False,53,32.83,Medium,13.78,False
LOG1008950,EMP1123,Finance,2024-09-14 15:18:04,2024-09-14,15,Saturday,True,False,Employee_Records,Highly Confidential,VIEW,Office,0.0,46,False,110.236.254.230,Mobile,False,48,33.5,Medium,16.16,False
LOG1008951,EMP1120,Engineering,2024-12-04 10:16:12,2024-12-04,10,Wednesday,False,False,Financial_Report,Confidential,VIEW,Office,0.0,36,False,210.209.133.89,Laptop,False,23,33.4,Medium,6.37,False
LOG1008952,EMP1018,Sales,2024-09-15 09:19:13,2024-09-15,9,Sunday,True,False,Internal_Wiki,Internal,VIEW,Office,0.0,34,False,53.118.146.165,Unknown,False,28,44.42,Medium,28.02,False
LOG1008953,EMP1128,Legal,2024-10-04 16:20:03,2024-10-04,16,Friday,False,False,Source_Code,Internal,VIEW,VPN,0.0,42,False,145.85.124.231,Mobile,True,18,37.44,Medium,20.63,False
LOG1008954,EMP1014,Finance,2024-11-01 02:14:34,2024-11-01,2,Friday,False,True,General_File,Public,VIEW,Home,0.0,1,False,216.236.61.64,Desktop,False,33,44.76,Medium,30.4,False
LOG1008955,EMP1040,Operations,2024-02-22 07:50:53,2024-02-22,7,Thursday,False,True,Executive_Email,Highly Confidential,DOWNLOAD,Home,58.84,26,False,34.122.17.251,Laptop,False,88,50.22,High,39.66,True
LOG1008956,EMP1046,Engineering,2024-11-12 02:10:52,2024-11-12,2,Tuesday,False,True,Employee_Records,Highly Confidential,COPY,Proxy,81.89,1,False,82.215.234.220,Laptop,False,100,96.67,Critical,98.92,True
LOG1008957,EMP1094,Engineering,2024-03-02 11:17:27,2024-03-02,11,Saturday,True,False,Product_Roadmap,Confidential,VIEW,Office,0.0,86,True,160.170.171.138,Mobile,False,48,32.43,Medium,14.17,False
LOG1008958,EMP1066,Operations,2024-08-30 14:21:11,2024-08-30,14,Friday,False,False,Employee_Records,Highly Confidential,PRINT,Office,0.0,96,False,60.79.198.36,Unknown,False,42,31.8,Medium,8.51,False
